AccX1:mean, AccX1:min, AccX1:max, AccX1:std, AccY1:mean, AccY1:min, AccY1:max, AccY1:std, AccZ1:mean, AccZ1:min, AccZ1:max, AccZ1:std, MagX1:mean, MagX1:min, MagX1:max, MagX1:std, MagY1:mean, MagY1:min, MagY1:max, MagY1:std, MagZ1:mean, MagZ1:min, MagZ1:max, MagZ1:std, AccX2:mean, AccX2:min, AccX2:max, AccX2:std, AccY2:mean, AccY2:min, AccY2:max, AccY2:std, AccZ2:mean, AccZ2:min, AccZ2:max, AccZ2:std, MagX2:mean, MagX2:min, MagX2:max, MagX2:std, MagY2:mean, MagY2:min, MagY2:max, MagY2:std, MagZ2:mean, MagZ2:min, MagZ2:max, MagZ2:std, AccX3:mean, AccX3:min, AccX3:max, AccX3:std, AccY3:mean, AccY3:min, AccY3:max, AccY3:std, AccZ3:mean, AccZ3:min, AccZ3:max, AccZ3:std, MagX3:mean, MagX3:min, MagX3:max, MagX3:std, MagY3:mean, MagY3:min, MagY3:max, MagY3:std, MagZ3:mean, MagZ3:min, MagZ3:max, MagZ3:std, LabelAccX1:mean, AccX1:min, AccX1:max, AccX1:std, AccY1:mean, AccY1:min, AccY1:max, AccY1:std, AccZ1:mean, AccZ1:min, AccZ1:max, AccZ1:std, MagX1:mean, MagX1:min, MagX1:max, MagX1:std, MagY1:mean, MagY1:min, MagY1:max, MagY1:std, MagZ1:mean, MagZ1:min, MagZ1:max, MagZ1:std, AccX2:mean, AccX2:min, AccX2:max, AccX2:std, AccY2:mean, AccY2:min, AccY2:max, AccY2:std, AccZ2:mean, AccZ2:min, AccZ2:max, AccZ2:std, MagX2:mean, MagX2:min, MagX2:max, MagX2:std, MagY2:mean, MagY2:min, MagY2:max, MagY2:std, MagZ2:mean, MagZ2:min, MagZ2:max, MagZ2:std, AccX3:mean, AccX3:min, AccX3:max, AccX3:std, AccY3:mean, AccY3:min, AccY3:max, AccY3:std, AccZ3:mean, AccZ3:min, AccZ3:max, AccZ3:std, MagX3:mean, MagX3:min, MagX3:max, MagX3:std, MagY3:mean, MagY3:min, MagY3:max, MagY3:std, MagZ3:mean, MagZ3:min, MagZ3:max, MagZ3:std, LabelDUMPING FROM SD:
18, 0.32, 1.67, -0.58, 17.95, -3.65, 4.53, -0.02, 0.19, 0.69, 1.95, 9.04, -0.45, 1.07, 0.51, 0.69, 9.09, 20.50, 0.96, 0
19, -1.33, 0.92, 0.62, 14.54, -5.61, 7.95, -0.92, 0.34, 0.09, -12.21, 14.90, 3.46, 0.77, -0.39, 1.29, 6.65, 27.34, 1.94, 0
20, -1.18, 1.07, 0.47, 13.56, -14.39, 17.71, 0.28, 0.64, -0.66, 0.98, -2.68, 4.43, 0.77, -0.09, 0.99, -6.05, 16.11, -5.39, 0
21, -0.13, 0.47, -0.13, 9.17, -3.16, 16.74, -0.62, -0.41, 0.54, -0.49, 0.74, 1.50, 1.37, -0.24, -0.36, 3.72, 17.57, 1.45, 0
22, -2.83, 1.07, 0.77, 19.91, -10.00, 17.23, 0.88, -0.26, -0.81, -3.91, 9.04, -3.38, 0.02, -0.09, -0.51, 1.76, 1.95, -8.32, 0
23, -0.43, 1.67, 0.62, 12.58, 7.09, 9.90, -0.02, -0.56, -0.06, 3.42, -1.70, -4.36, 0.02, -0.84, 0.54, 6.16, 3.41, -10.27, 0
24, -2.39, 0.62, 0.02, 17.47, -6.09, 9.41, -0.02, -0.26, -1.56, 13.18, 3.18, -0.94, 0.77, 0.36, -0.21, 20.32, 7.32, 3.40, 0
25, -1.49, 0.62, 0.47, 22.35, 3.18, 12.34, -0.02, 0.94, -0.36, -0.98, 5.14, 0.53, 0.02, -0.09, -0.96, 10.55, 10.74, -3.43, 0
26, -2.53, 0.92, 1.07, 11.12, 2.21, 12.34, -0.02, -1.01, 0.39, -4.39, 1.23, -1.91, 0.62, -0.24, 1.14, -7.03, 13.67, 6.82, 0
27, -0.13, 1.67, 0.17, 15.51, -6.58, 21.62, -1.37, 0.34, -0.66, -14.16, 0.25, 2.48, -0.13, 0.51, -0.06, 13.97, 11.71, -9.29, 0
28, -2.53, 1.22, -0.58, 16.98, 12.95, 13.32, -0.02, -0.56, -0.36, -1.46, -2.19, -0.45, 0.77, -0.84, 0.54, 18.85, 4.39, -5.87, 0
29, -1.18, 2.27, 1.22, 13.07, 12.46, 7.46, -1.37, -1.16, -1.71, -4.88, 9.04, -7.29, 1.07, -0.99, -0.36, 3.23, 1.46, -6.85, 0
30, -1.49, 1.52, 0.47, 17.47, 9.04, 15.76, -0.02, -0.56, 0.39, -10.25, 10.51, 4.92, 1.37, -0.24, -0.66, -4.58, 4.88, -7.83, 0
31, -1.33, -0.28, 0.17, 4.77, -11.46, 15.76, -0.17, -0.11, -0.21, -7.81, 3.18, -0.94, -0.28, -0.09, -0.51, -2.14, 11.71, 0.47, 0
32, -0.43, 1.22, -0.13, 16.49, -1.21, 3.07, -0.17, -0.11, 0.09, -16.11, 5.62, 1.50, -0.28, -0.39, 0.24, 0.79, 12.20, 8.77, 0
