45, -0.92, 0.22, -0.68, 6.03, 27.95, -3.94, 0.88, -0.03, -0.74, -6.40, -2.55, 0.16, 0.22, 0.55, -0.22, -1.40, 0.12, -9.94, 0
46, 0.73, 0.67, -1.13, 13.84, 18.67, 0.95, -0.17, 0.42, -0.59, -5.91, -3.04, -2.77, -0.08, -0.95, -0.22, 2.02, 6.95, 4.22, 0
47, 0.13, 2.02, -0.83, 18.72, 18.18, 3.39, 0.43, -0.48, -0.74, -5.91, 1.35, 1.63, 0.22, 0.85, 1.28, -13.60, 6.95, 8.61, 0
48, -0.32, 0.52, -1.28, 7.98, 20.14, 0.46, 1.48, -1.08, -1.04, -13.24, -9.88, -0.82, 1.87, -0.50, -0.22, -2.86, 15.74, 0.80, 0
49, 1.18, 1.12, -0.38, 2.61, 7.44, 1.92, 1.03, 0.87, 0.16, 0.92, -0.60, -0.33, -1.28, 0.10, -2.02, 5.44, -4.28, 11.05, 0
50, 1.63, 0.67, -1.88, -10.09, 24.04, -1.01, 0.58, -0.63, -1.04, 12.15, -13.78, 0.16, -0.08, -1.25, -0.22, 3.49, 1.58, -7.99, 0
1, 0.00, 0.47, -0.12, 15.62, 22.59, -9.79, 0.07, -0.02, -0.38, -7.29, -6.43, 2.01, -1.16, 0.86, 0.58, -2.17, 3.03, -2.70, 0
2, -0.90, 0.47, -0.87, -6.85, 17.71, -9.30, -0.53, -0.92, -1.28, -11.19, -0.57, 13.24, 0.19, -0.04, 0.43, 4.66, -1.86, 6.09, 0
3, -0.30, 1.37, -0.72, 6.83, 21.12, -10.76, -0.38, 0.43, 0.37, 3.46, 0.41, 4.45, -0.56, -0.79, -0.02, 11.50, 5.47, -2.70, 0
4, 0.15, 1.37, 0.03, 4.87, 14.78, 6.33, 0.07, -0.77, 0.37, -3.87, -7.41, 3.48, 0.19, -0.04, -0.02, 0.76, 1.07, 2.19, 0
5, -0.30, 1.82, -0.27, -4.89, 22.10, -6.37, -0.38, -0.32, -0.38, 5.90, 1.87, 2.50, -0.26, -0.04, -0.02, 1.73, 1.56, -4.65, 0
6, 1.05, 1.82, -0.27, -4.89, 28.45, -3.93, 0.07, 0.73, -0.68, -7.29, 1.87, -3.36, 0.49, -0.04, 1.18, 5.15, 0.10, 2.68, 0
7, 0.30, 2.42, -0.87, 2.43, 16.24, 0.47, -0.53, -0.92, 0.67, -0.45, -0.08, -5.31, -0.41, -0.34, 0.28, 13.45, 1.56, -4.16, 0
8, -0.45, 2.42, -0.87, 14.15, 20.63, 0.96, -0.53, -0.17, -0.98, -6.31, 1.38, 2.50, -0.26, 0.71, -0.32, 11.99, -1.86, -0.25, 0
9, 0.00, 0.77, -0.57, -1.96, 16.24, -11.25, -0.38, -2.27, -0.38, 15.18, 2.36, 0.06, 0.34, -0.34, 0.58, -1.68, 14.75, 4.63, 0
10, 0.00, 0.77, -0.12, -1.47, 31.87, -1.48, -0.98, 0.28, 0.22, 1.50, -5.94, 2.01, 0.04, 0.11, 0.28, 12.48, 11.33, 9.51, 0
11, -0.60, 1.82, 0.78, 15.62, 20.63, 1.45, 0.67, -0.17, -0.98, 0.53, 2.36, 6.89, -0.56, 0.71, 0.43, 18.82, 20.61, 9.51, 0
12, -0.60, 0.62, 0.48, -0.99, 20.15, -11.25, -1.73, -0.62, 0.67, -0.45, -6.92, -0.92, -0.26, -1.24, -0.02, 10.52, 2.54, -5.62, 0
13, 0.75, 0.77, -0.87, 9.27, 19.17, -11.25, 0.22, -0.92, 0.22, 13.71, 0.89, 3.97, -0.41, 0.86, -0.17, -3.64, 2.54, 2.68, 0
14, -0.45, 0.47, -2.07, 17.57, 18.68, -0.02, 0.67, -0.17, -0.53, 9.80, 5.78, -11.17, -1.01, 0.71, -0.32, -5.59, -7.23, 7.07, 0
