23:29:50.143 -> 48, 0.88, 1.72, -0.89, -22.63, -1.48, -5.65, 0.30, 0.52, -0.72, 10.15, -14.91, -0.03, 1.05, 0.16, -0.50, 5.08, 1.52, 4.95, 2
23:29:50.143 -> 49, -0.32, 1.27, -0.89, -14.82, -0.99, -18.83, 0.15, -0.38, -0.12, -7.43, -13.94, -16.63, 0.15, 0.16, 0.70, 7.52, -7.27, 8.86, 2
23:29:50.191 -> 50, 0.88, 2.02, 0.31, -16.28, 1.94, -14.44, 0.90, -1.13, 0.18, -7.92, 3.15, -17.61, 0.15, 1.21, -0.80, -2.24, 4.94, 6.42, 2
23:29:50.191 -> 1, -1.37, 0.67, -2.24, -9.45, 4.87, -10.04, 0.75, 0.07, 0.78, -12.31, 4.62, -7.84, -1.80, 0.16, -0.05, -3.71, 18.61, 66.47, 2
23:29:50.191 -> 2, -0.77, 0.07, -0.89, -13.35, 10.73, -16.39, 1.95, -0.23, 1.23, 11.61, -18.82, -18.58, -0.60, -0.89, -0.50, -40.33, -10.69, 27.41, 2
23:29:50.191 -> 3, -0.92, 1.12, -1.94, -24.10, 5.84, -20.79, 2.10, 0.37, 1.38, -4.01, -9.54, -17.61, -0.75, 0.01, -0.35, 5.08, 17.63, 44.50, 2
23:29:50.191 -> 4, 0.88, 1.27, -2.84, -18.24, 7.80, -11.51, 2.70, -0.23, 1.53, -3.04, -10.52, -3.45, -0.60, -0.59, 0.70, 12.41, 4.45, 55.73, 2
23:29:50.239 -> 5, -0.47, 1.12, -3.44, -17.26, 0.96, -17.86, 3.30, 1.12, 1.83, 0.87, 2.67, -5.40, -2.10, -1.64, 2.50, -18.84, -5.32, 1.53, 2
23:29:50.239 -> 6, 1.18, 0.37, -3.14, -9.45, -2.46, -15.42, 4.20, -0.08, 0.63, 2.82, -11.98, -3.45, -0.75, -0.74, 2.65, -20.80, 5.91, 10.81, 2
23:29:50.239 -> 7, 2.68, 0.52, -5.24, -15.31, 3.89, -19.81, 5.55, -2.18, -4.17, -3.53, -15.40, -22.49, 0.15, -0.59, 2.50, 5.08, -2.88, 26.44, 2
23:29:50.239 -> 8, 5.53, 1.72, -2.54, -29.96, -9.78, 13.88, 5.10, -1.73, -4.47, -6.94, -11.49, -27.86, -0.75, 0.01, 2.35, -30.07, 2.98, 2.51, 2
